contrast,correlation,energy,homogeneity,label
600.5845841535435,0.4976723461321084,0.014906688691945617,0.07803009566179175,Palapi
276.12641486220474,0.8913631062657156,0.016779371741049175,0.13648835097195824,Palapi
97.89044045275591,0.9616184392081332,0.018948098642923992,0.17024212807344918,Palapi
276.1160802165354,0.8913687705954756,0.0167648189930077,0.13648908621722722,Palapi
381.6502214566929,0.8762846505090153,0.016723800282663907,0.14265396620293996,Palapi
101.63127460629924,0.9669732573531948,0.020091791050427577,0.18438202762334077,Palapi
381.67648868110234,0.876278704268325,0.016749575833100033,0.14280812598350204,Palapi
181.5641609251969,0.7705489114218246,0.021993450022416487,0.1477097090714293,Palapi
182.19598917322833,0.7036507100710043,0.022226304627890037,0.11825545174158869,Palapi
90.39696112204724,0.8873590039073168,0.024076913291237907,0.17267570978603983,Palapi
181.57935531496065,0.7705464505949203,0.02198609323818478,0.14791147619900563,Palapi
189.67937992125985,0.7308313162147383,0.022345505506007557,0.14397359721337355,Palapi
89.64843749999999,0.8741232943409868,0.024774126241510257,0.17160660909265316,Palapi
189.65231299212599,0.7308750819318339,0.022358033814109935,0.14362510322480268,Palapi
1190.7680241141734,0.5271035540235706,0.011034920462475386,0.05653766642511791,Palapi
400.95380167322844,0.8411000559312848,0.012845896374598383,0.0801234111815298,Palapi
1190.8484251968507,0.5270410689160439,0.011031061843716626,0.056548943278931174,Palapi
1183.952940452756,0.6041927653790379,0.010694986493198153,0.05512234964500798,Palapi
399.839874507874,0.8667662698949695,0.012471777458143884,0.0829121759520278,Palapi
383.2864173228347,0.37339662681880026,0.01886413287363879,0.07771015076108669,Palapi
1183.9357775590552,0.6042043375629091,0.01069197853095212,0.054752604902763895,Palapi
739.9602608267717,0.632672443948322,0.012303534073717199,0.0630580850025545,Palapi
336.65994094488195,0.8314981377302281,0.01381148418459719,0.08524958914931027,Palapi
740.3232652559054,0.6325929035108354,0.012268806644369306,0.0633204601065652,Palapi
1044.005905511811,0.5468498343895377,0.011571257735483204,0.05876606210226142,Palapi
327.35482283464563,0.8582549146498245,0.01400540803813396,0.09736920107341959,Palapi
1043.7523375984251,0.546948414368505,0.011551127674322856,0.058826728675327594,Palapi
526.1871309055119,0.7296200928697024,0.013351822704433292,0.06999787953536574,Palapi
501.478469488189,0.7441208910946604,0.01358607013745296,0.07517908030116965,Palapi
526.1686146653544,0.729631312250901,0.01335345227587469,0.06997593100490164,Palapi
490.86232775590554,0.5478893391870551,0.01757758006858857,0.08689253505139977,Palapi
1081.8700172244094,0.3802464073090353,0.012442462972622508,0.05678892191711808,Palapi
317.371001476378,0.8190456045737295,0.015355420011392883,0.09784785858216162,Palapi
517.9032972440945,0.42494888884629894,0.017692436054004994,0.07868417645022042,Palapi
